Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,labels
-58.275000000000006,-58.85,-60.785,-60.279999999999994,-60.267500000000005,-59.400000000000006,-59.7,0
-57.3025,-58.739999999999995,-61.602500000000006,-58.800000000000004,-61.120000000000005,-60.23,-60.81,0
-72.32,-70.60749999999999,-63.292500000000004,-78.96,-70.5725,-65.2025,-67.945,2
-68.4675,-62.4425,-71.5675,-71.45666666666666,-61.23,-72.4375,-65.33,3
-59.965,-58.589999999999996,-60.765,-57.11333333333334,-59.4975,-60.235,-59.599999999999994,0
-56.169999999999995,-58.7775,-62.037499999999994,-56.13333333333333,-59.33,-61.915,-60.425,0
-77.14500000000001,-76.2,-71.405,-79.94999999999999,-75.56,-71.565,-73.345,2
-58.23,-57.045,-58.449999999999996,-59.903333333333336,-57.2675,-58.467499999999994,-58.09,0
-64.9875,-63.2075,-58.56,-68.83333333333333,-62.24,-59.3425,-60.7,1
-60.6375,-64.685,-68.95249999999999,-59.300000000000004,-65.50999999999999,-67.1175,-67.755,3
-79.7975,-81.33749999999999,-82.4325,-79.54333333333334,-82.56,-82.855,-83.445,7
-58.599999999999994,-62.112500000000004,-68.44999999999999,-56.72666666666667,-63.959999999999994,-66.4875,-65.61,0
-75.7675,-76.1625,-72.9225,-77.55,-76.78,-73.8625,-76.925,2
-58.892500000000005,-60.025000000000006,-62.66,-60.74666666666667,-61.7525,-60.589999999999996,-60.945,0
-55.81,-58.019999999999996,-60.28,-56.22,-58.315000000000005,-59.4975,-58.515,0
-56.7075,-55.7325,-55.9875,-57.39333333333334,-54.41,-54.614999999999995,-53.85,4
-73.86500000000001,-73.245,-70.97250000000001,-77.01,-72.715,-70.395,-71.29,2
-55.91,-59.8075,-63.8625,-55.32666666666666,-60.7225,-63.85,-61.3,0
-79.795,-81.32,-82.4575,-79.52666666666666,-82.445,-82.79499999999999,-83.32,7
-60.230000000000004,-57.64,-59.227500000000006,-64.63666666666667,-56.894999999999996,-57.2525,-56.535,6
-50.7325,-52.705,-57.940000000000005,-52.73,-55.417500000000004,-56.635,-55.58,4
-58.975,-59.595,-59.3625,-60.39666666666667,-60.224999999999994,-59.345,-59.864999999999995,0
-59.292500000000004,-60.004999999999995,-60.552499999999995,-61.51,-61.529999999999994,-60.157500000000006,-60.995000000000005,0
-59.080000000000005,-59.55,-62.3,-61.38666666666666,-61.27,-61.88,-61.935,0
-59.0125,-59.0525,-61.917500000000004,-59.96333333333333,-60.53,-60.5225,-60.845,0
-57.8675,-56.68749999999999,-58.9025,-60.88,-56.92,-57.045,-56.69,4
-54.845,-56.6675,-62.345,-55.24,-59.910000000000004,-60.6575,-60.505,0
-55.595,-55.06,-58.072500000000005,-56.17666666666667,-55.214999999999996,-56.3275,-55.96,4
-53.6475,-53.010000000000005,-54.3425,-55.27333333333333,-53.665,-54.42,-54.385,4
-55.6375,-63.2775,-58.825,-55.56666666666666,-58.495000000000005,-58.4875,-59.535,0
-61.2975,-58.4675,-55.6425,-64.97,-56.0925,-54.55,-54.735,6
-57.787499999999994,-57.745,-60.03,-60.26,-59.3225,-59.59,-59.71,0
-58.800000000000004,-59.959999999999994,-60.722500000000004,-60.29333333333333,-60.95,-59.232499999999995,-59.815,0
-53.045,-55.72,-59.497499999999995,-55.053333333333335,-56.205,-58.88499999999999,-57.945,4
-56.1525,-58.495,-61.307500000000005,-57.07666666666666,-59.197500000000005,-61.97,-60.61,0
-66.245,-66.505,-70.4025,-68.0,-68.62,-70.66,-70.325,5
-51.037499999999994,-53.7425,-58.435,-53.873333333333335,-55.302499999999995,-57.417500000000004,-56.3,4
-59.0925,-59.435,-62.24999999999999,-60.42666666666667,-61.255,-62.989999999999995,-62.80500000000001,0
-56.98,-56.847500000000004,-56.870000000000005,-57.85666666666666,-56.79,-56.205,-56.629999999999995,0
-51.415,-53.557500000000005,-57.724999999999994,-54.27333333333333,-54.4675,-56.765,-56.040000000000006,4
-67.305,-65.35,-58.355000000000004,-68.94333333333334,-63.989999999999995,-60.205,-62.21,1
-56.7575,-59.905,-64.1875,-57.00333333333333,-60.7225,-63.9275,-61.614999999999995,0
-55.4375,-52.1825,-61.73,-59.76,-52.217499999999994,-56.57,-53.955,4
-58.24249999999999,-58.277499999999996,-60.3425,-60.03333333333334,-59.445,-59.9075,-59.754999999999995,0
-55.0575,-55.184999999999995,-59.7375,-56.82666666666666,-57.54,-58.575,-58.625,4
-74.31,-71.245,-70.76500000000001,-80.64,-71.9975,-67.28,-69.805,2
-56.6525,-60.02,-64.0475,-56.57333333333333,-61.027499999999996,-64.305,-61.99,0
-72.04,-69.5775,-61.9925,-75.45,-67.06,-62.75,-64.655,1
-79.62,-81.09,-82.9175,-79.97666666666667,-82.9375,-82.53999999999999,-82.78,7
-59.167500000000004,-59.18000000000001,-61.7425,-61.5,-60.55500000000001,-61.24,-61.04,0
-54.4675,-54.6425,-61.7675,-58.79666666666666,-57.33749999999999,-60.824999999999996,-58.86,0
-58.7125,-58.1575,-59.4625,-61.720000000000006,-59.239999999999995,-59.2725,-59.515,0
-64.4675,-64.555,-56.972500000000004,-66.19333333333333,-60.912499999999994,-57.262499999999996,-58.39,6
-53.402499999999996,-51.455000000000005,-57.647499999999994,-57.28,-52.9225,-56.3625,-55.07,4
-58.682500000000005,-60.13,-62.86,-60.379999999999995,-62.260000000000005,-61.2175,-61.665000000000006,0
-57.965,-57.375,-57.5775,-61.26666666666666,-58.08,-57.4,-58.045,0
-58.6875,-62.144999999999996,-64.6225,-59.129999999999995,-61.5,-63.129999999999995,-60.905,0
-79.79,-81.3325,-82.4,-79.53333333333333,-82.5625,-82.86500000000001,-83.465,7
-62.4825,-60.6375,-57.515,-65.11,-58.7125,-56.215,-56.75,6
-56.957499999999996,-53.2875,-58.207499999999996,-62.54666666666666,-52.434999999999995,-55.400000000000006,-53.105000000000004,4
-58.97,-58.252500000000005,-59.512499999999996,-60.453333333333326,-58.872499999999995,-59.8875,-59.81,0
-56.4525,-56.5275,-58.57000000000001,-57.879999999999995,-58.04,-59.2525,-59.325,0
-56.69499999999999,-58.2175,-60.1775,-56.873333333333335,-60.785000000000004,-59.754999999999995,-60.975,0
-56.85,-58.80500000000001,-62.64,-56.873333333333335,-60.05,-61.365,-60.45,0
-67.2875,-61.612500000000004,-63.745,-70.54666666666667,-58.1725,-60.175000000000004,-58.010000000000005,0
-56.94,-58.4525,-62.080000000000005,-58.18000000000001,-61.0525,-61.1325,-61.335,0
-55.21249999999999,-57.6975,-58.7375,-54.34333333333333,-56.9225,-62.3125,-59.345,0
-59.595,-59.18500000000001,-59.04,-61.24333333333333,-59.49,-59.097500000000004,-59.489999999999995,0
-74.375,-74.08,-68.01249999999999,-76.10000000000001,-74.395,-71.275,-73.80000000000001,2
-66.3175,-64.61250000000001,-58.6725,-68.72,-63.56,-60.3475,-62.205,1
-56.64,-53.822500000000005,-59.4575,-60.946666666666665,-54.1775,-57.4975,-55.87,4
-65.89500000000001,-73.875,-76.77250000000001,-64.15666666666667,-70.135,-70.38,-68.28,5
-59.9075,-63.3225,-66.345,-57.826666666666675,-65.3075,-66.2375,-66.315,0
-58.504999999999995,-59.230000000000004,-61.555,-60.51,-60.8,-59.83,-60.17,0
-57.17,-57.792500000000004,-61.075,-59.06,-59.7475,-60.6075,-60.68,0
-55.2175,-58.004999999999995,-61.184999999999995,-55.36666666666667,-58.962500000000006,-60.4175,-59.015,0
-73.87249999999999,-72.0125,-69.5175,-75.47666666666667,-71.3325,-70.535,-70.875,2
-69.9375,-68.12,-67.635,-73.48333333333333,-67.7925,-66.7575,-67.12,5
-69.0075,-67.30499999999999,-60.3525,-71.29666666666667,-65.6525,-62.3725,-63.665,1
-62.42,-60.980000000000004,-65.4225,-65.11666666666667,-61.802499999999995,-63.94,-63.17,0
-58.3375,-58.362500000000004,-59.8375,-60.45666666666667,-59.2925,-59.582499999999996,-59.755,0
-56.342499999999994,-60.147499999999994,-61.225,-56.6,-60.5,-62.1575,-62.745000000000005,0
-61.8125,-59.2675,-57.595,-65.3,-57.2425,-55.735,-55.79,6
-59.175,-56.79,-59.2775,-62.85,-56.552499999999995,-58.065,-57.335,4
-59.2625,-55.88,-59.717499999999994,-67.55333333333333,-56.832499999999996,-59.4525,-58.39,4
-66.83500000000001,-61.67999999999999,-57.4875,-70.90666666666665,-57.842499999999994,-55.652499999999996,-55.89,6
-53.8425,-54.9275,-62.2825,-56.096666666666664,-57.375,-60.527499999999996,-58.445,4
-60.845,-58.532500000000006,-57.7725,-65.16666666666667,-57.5775,-56.8325,-57.055,6
-69.1825,-68.59,-59.68,-71.08999999999999,-67.2125,-62.0475,-64.88499999999999,1
-79.78,-81.315,-82.39750000000001,-79.51666666666667,-82.5,-82.81249999999999,-83.385,7
-57.2975,-57.0925,-59.18,-59.43666666666667,-57.935,-58.457499999999996,-58.33,0
-59.4075,-59.80500000000001,-60.8125,-61.586666666666666,-60.714999999999996,-59.417500000000004,-59.915,0
-58.1525,-60.78999999999999,-61.949999999999996,-57.47666666666667,-60.8425,-62.440000000000005,-61.36,0
-58.965,-58.692499999999995,-60.785000000000004,-60.72666666666667,-60.1225,-61.335,-61.24,0
-59.0975,-59.4975,-62.364999999999995,-61.82666666666666,-61.39,-61.760000000000005,-62.045,0
-65.6225,-66.72749999999999,-65.46000000000001,-66.45333333333333,-66.45249999999999,-66.0325,-66.08500000000001,3
-67.5175,-67.2225,-68.765,-69.29666666666667,-68.28,-69.1425,-69.06,5
-69.715,-68.84,-60.4025,-70.77666666666666,-67.16,-61.629999999999995,-64.44,1
-72.0375,-70.745,-64.885,-74.85666666666667,-69.67,-66.03750000000001,-67.925,2
-54.4375,-54.53,-60.8425,-58.053333333333335,-57.225,-59.3225,-58.77,0
-74.975,-73.14999999999999,-67.2775,-78.05333333333333,-71.815,-67.68249999999999,-69.45,2
-57.237500000000004,-58.864999999999995,-62.165,-58.71333333333333,-60.357499999999995,-60.49,-60.290000000000006,0
-55.097500000000004,-55.29,-57.2675,-56.673333333333325,-56.807500000000005,-57.83,-57.84,4
-59.7275,-58.775,-59.44499999999999,-61.46333333333333,-59.21,-59.795,-59.855000000000004,0
-79.795,-81.32499999999999,-82.4225,-79.53333333333333,-82.505,-82.825,-83.39,7
-66.87,-66.69,-68.59,-68.58999999999999,-67.99499999999999,-69.0625,-69.115,5
-64.63499999999999,-60.9025,-69.805,-71.27333333333333,-61.995,-67.4725,-64.705,3
-53.095,-55.847500000000004,-59.8025,-52.39666666666667,-57.19,-59.005,-58.019999999999996,4
-59.355000000000004,-59.3875,-61.897499999999994,-61.79333333333333,-60.63250000000001,-61.347500000000004,-61.185,0
-75.7375,-75.84,-68.445,-75.61,-73.525,-70.1075,-71.595,2
-55.06249999999999,-54.36,-56.842499999999994,-58.046666666666674,-54.5875,-55.235,-54.83,4
-66.4025,-63.93000000000001,-62.38,-70.58999999999999,-63.0575,-62.08,-62.53,1
-59.0475,-57.7225,-60.57,-61.093333333333334,-57.9025,-59.987500000000004,-59.075,0
-56.752500000000005,-57.2325,-60.0725,-57.903333333333336,-59.065,-60.8225,-60.57,0
-71.4325,-75.0975,-65.34,-71.53000000000002,-70.815,-68.625,-69.005,2
-70.55000000000001,-75.605,-60.885000000000005,-68.35666666666667,-66.4025,-62.11,-63.295,3
-55.1725,-56.699999999999996,-61.32,-56.56333333333333,-59.585,-59.565,-59.435,0
-65.7075,-62.2475,-56.2625,-67.69666666666666,-57.900000000000006,-54.6175,-55.245000000000005,6
-64.6475,-65.92249999999999,-64.74249999999999,-68.19333333333333,-69.04500000000002,-63.96999999999999,-65.825,1
-58.0625,-56.035,-61.06249999999999,-61.9,-56.0225,-58.015,-56.355000000000004,4
-70.985,-68.0925,-59.8975,-72.36666666666666,-65.87,-61.4675,-63.800000000000004,1
-58.5175,-58.525,-60.0475,-60.51,-59.24,-59.435,-59.519999999999996,0
-57.745000000000005,-57.845,-60.985,-59.46,-59.36,-60.315,-60.195,0
-75.9675,-74.66,-69.77250000000001,-78.69,-73.0025,-69.59,-70.83000000000001,2
-57.865,-59.0325,-62.209999999999994,-59.46,-59.195,-61.7225,-60.045,0
-63.4825,-62.3625,-66.71,-67.24,-64.145,-66.47,-65.63499999999999,3
-59.347500000000004,-63.0675,-70.35,-59.85999999999999,-66.7825,-65.97,-66.735,3
-56.94,-56.870000000000005,-58.5175,-58.35333333333333,-58.0675,-58.7725,-58.765,0
-74.1975,-73.82249999999999,-71.72749999999999,-76.33666666666666,-72.5875,-72.445,-72.58500000000001,2
-75.235,-76.19,-75.9125,-77.39,-76.36,-76.08,-76.475,2
-76.4875,-75.5425,-72.34,-79.55333333333333,-75.2425,-72.08500000000001,-73.395,2
-79.6825,-81.11500000000001,-83.005,-80.01333333333332,-82.8775,-82.54749999999999,-82.73,7
-58.09,-59.035000000000004,-61.0425,-59.81,-60.8,-59.655,-60.155,0
-58.4925,-60.1425,-60.16,-60.15,-61.525,-59.1075,-59.915,0
-65.80250000000001,-63.2175,-57.305,-67.71666666666668,-60.2,-57.089999999999996,-58.125,6
-57.55,-58.225,-60.93,-59.49333333333333,-59.754999999999995,-59.2175,-59.365,0
-60.095000000000006,-59.3525,-59.105000000000004,-58.99666666666667,-59.557500000000005,-58.0675,-59.614999999999995,0
-61.620000000000005,-61.655,-58.2775,-62.18666666666667,-60.947500000000005,-58.5275,-59.825,0
-70.1875,-70.71249999999999,-74.6025,-72.21333333333332,-72.4125,-72.40249999999999,-72.18,5
-65.285,-69.22,-73.12,-63.336666666666666,-73.1025,-73.905,-72.55000000000001,5
-54.2925,-58.61,-60.945,-54.59666666666667,-59.16499999999999,-61.485,-60.91,0
-65.18,-64.8025,-67.36250000000001,-66.58666666666666,-65.0475,-66.475,-65.64,3
-65.0425,-66.9875,-71.135,-65.81,-70.94,-72.905,-73.265,5
-55.2675,-55.455,-57.7475,-55.64000000000001,-56.5875,-58.04,-57.765,4
-56.8925,-57.1825,-59.4225,-59.29666666666666,-58.852500000000006,-58.824999999999996,-59.22,0
-58.0875,-59.307500000000005,-61.84,-59.876666666666665,-61.400000000000006,-60.489999999999995,-60.94,0
-59.58,-60.400000000000006,-62.665,-61.223333333333336,-61.9875,-61.162499999999994,-61.415,0
-66.055,-64.995,-66.38250000000001,-67.81333333333333,-64.56500000000001,-65.4475,-64.85499999999999,3
-78.78,-75.1975,-68.23,-81.60666666666667,-72.38,-68.305,-69.74000000000001,2
-57.4075,-58.245,-60.67,-58.94,-59.5,-58.835,-58.955,0
-61.67,-64.845,-73.60999999999999,-62.903333333333336,-72.78500000000001,-69.9575,-74.5,5
-53.347500000000004,-57.0475,-59.58,-54.01,-57.8275,-60.5525,-58.75,0
-58.6775,-58.805,-65.2875,-61.176666666666655,-61.03,-63.3725,-62.25,0
-71.1225,-76.1325,-67.91749999999999,-68.60666666666667,-77.2925,-70.625,-73.83,5
-59.2725,-63.6625,-68.865,-59.77333333333333,-66.175,-69.77,-67.245,3
-57.2725,-58.4575,-59.9325,-57.623333333333335,-59.964999999999996,-59.6825,-59.94,0
-55.3175,-57.265,-61.037499999999994,-56.27,-58.895,-59.309999999999995,-58.62,0
-51.557500000000005,-52.4375,-58.55,-52.53666666666666,-53.8,-58.065,-55.685,4
-65.71000000000001,-63.01,-58.6875,-68.40666666666668,-61.197500000000005,-59.17250000000001,-60.24,1
-55.4525,-59.965,-61.6775,-55.53666666666667,-60.095,-62.065,-61.879999999999995,0
-57.7475,-62.05,-65.89,-56.65,-62.8775,-65.9125,-65.375,0
-58.027499999999996,-57.487500000000004,-58.71000000000001,-61.20666666666667,-58.4125,-58.28,-58.595,0
-53.2075,-56.4425,-60.150000000000006,-53.15333333333333,-57.097500000000004,-60.355,-58.44,4
-58.8225,-54.595,-55.852500000000006,-65.53333333333333,-52.845000000000006,-53.2675,-52.555,6
-60.1325,-55.845,-56.214999999999996,-65.02666666666667,-53.9375,-54.505,-53.585,6
-64.91,-64.74,-74.6325,-69.27666666666666,-67.6625,-71.5075,-69.29499999999999,5
-51.69499999999999,-54.144999999999996,-59.68,-53.18666666666667,-55.925000000000004,-59.1325,-56.849999999999994,4
-54.86,-53.2825,-59.434999999999995,-59.596666666666664,-54.9425,-57.885000000000005,-56.7,4
-55.0375,-57.0375,-59.525,-55.129999999999995,-57.46750000000001,-60.275,-58.730000000000004,0
-69.325,-69.6375,-71.68,-72.03000000000002,-71.11,-70.5875,-70.875,5
-63.86750000000001,-64.08,-66.2525,-65.89999999999999,-65.1775,-65.7225,-65.735,3
-58.517500000000005,-59.065000000000005,-60.015,-60.52,-60.42,-59.52,-60.095,0
-58.222500000000004,-58.135,-58.47,-60.43,-58.92,-58.4475,-58.900000000000006,0
-61.097500000000004,-61.012499999999996,-62.9875,-63.77333333333334,-61.195,-61.405,-61.0,0
-59.0375,-58.7675,-61.0175,-60.583333333333336,-60.1225,-61.14,-61.025,0
-65.775,-65.7075,-69.16,-69.35666666666667,-67.71249999999999,-67.7975,-67.925,3
-56.8125,-58.7175,-64.92750000000001,-59.330000000000005,-61.0775,-64.125,-61.975,0
-61.300000000000004,-69.14,-64.8175,-61.843333333333334,-75.9875,-65.3575,-67.655,5
-59.5275,-60.372499999999995,-62.1475,-61.53333333333333,-61.845,-60.644999999999996,-61.065,0
-58.3425,-61.317499999999995,-64.96000000000001,-58.35999999999999,-61.815,-64.9925,-63.195,0
-64.68,-62.1975,-56.0375,-67.35000000000001,-59.085,-55.345,-56.46,6
-57.565000000000005,-57.60999999999999,-59.677499999999995,-59.09666666666667,-59.197500000000005,-60.2475,-60.435,0
-64.435,-66.2025,-70.05,-65.47666666666667,-68.02000000000001,-67.2825,-67.435,5
-53.67,-58.4025,-60.474999999999994,-54.71,-60.555,-60.67,-61.665,0
-58.925,-58.324999999999996,-59.150000000000006,-62.123333333333335,-59.1475,-58.879999999999995,-59.31,0
-56.35,-58.945,-61.1475,-56.93,-60.86000000000001,-59.697500000000005,-60.035,0
-55.287499999999994,-53.4525,-56.44499999999999,-59.616666666666674,-53.6325,-55.18749999999999,-54.41,4
-58.16,-59.015,-58.36,-59.81333333333333,-60.02,-58.080000000000005,-59.025,0
-57.0,-53.885000000000005,-59.332499999999996,-62.526666666666664,-54.0925,-57.0925,-55.2,4
-55.295,-62.06,-60.46,-55.800000000000004,-62.5225,-58.75,-58.795,0
-56.315,-55.99,-55.809999999999995,-59.75666666666667,-57.035000000000004,-56.044999999999995,-57.010000000000005,0
-57.7475,-57.4475,-58.277499999999996,-60.31,-58.19,-58.1275,-58.49,0
-73.1,-72.92,-69.52250000000001,-74.48333333333333,-72.5925,-69.375,-70.645,2
-61.535000000000004,-66.89250000000001,-73.315,-53.593333333333334,-64.0325,-68.52250000000001,-69.405,0
-66.89500000000001,-69.425,-73.11749999999999,-67.69666666666667,-71.065,-71.345,-70.625,5
-67.1375,-67.6725,-73.4825,-69.05333333333333,-69.22749999999999,-70.1725,-69.35499999999999,5
-57.7575,-58.8375,-60.5,-59.71,-60.6725,-59.3425,-60.05,0
-58.0225,-59.370000000000005,-63.815,-59.28,-61.6975,-61.807500000000005,-61.45,0
-79.78,-81.3175,-82.43,-79.52666666666666,-82.52250000000001,-82.8275,-83.405,7
-75.99,-73.27000000000001,-62.88249999999999,-78.43666666666667,-70.4875,-65.1525,-67.97,2
-58.035000000000004,-59.195,-62.89,-59.949999999999996,-60.8475,-61.195,-60.769999999999996,0
-57.7525,-57.985,-60.25,-60.36000000000001,-59.665,-60.0675,-60.455,0
-57.665,-57.4675,-60.699999999999996,-59.53666666666667,-59.035000000000004,-61.0325,-60.56,0
-65.1625,-75.1525,-59.807500000000005,-63.53333333333333,-71.2575,-62.237500000000004,-65.055,3
-59.545,-59.46,-60.307500000000005,-61.926666666666655,-60.224999999999994,-60.092499999999994,-60.425,0
-69.135,-67.3725,-60.190000000000005,-71.38666666666667,-65.55250000000001,-61.832499999999996,-63.675,1
-58.1175,-57.11750000000001,-60.3825,-62.04,-58.67999999999999,-60.787499999999994,-60.05,0
-73.69,-72.69250000000001,-68.385,-76.11,-71.535,-68.30000000000001,-69.55,2
-54.71,-57.3425,-59.464999999999996,-54.629999999999995,-61.1275,-62.1275,-62.92,0
-73.4625,-72.47,-65.7875,-77.49333333333334,-71.7875,-67.59,-69.94,2
-54.14,-57.2575,-60.254999999999995,-55.29666666666666,-58.0475,-61.230000000000004,-59.05,0
-58.765,-60.222500000000004,-61.432500000000005,-60.593333333333334,-61.9775,-60.122499999999995,-60.85,0
-53.7975,-52.86,-58.817499999999995,-57.84666666666667,-54.1525,-57.127500000000005,-56.09,4
-64.655,-65.535,-69.10499999999999,-66.41333333333334,-66.905,-67.0675,-66.675,3
-64.84,-65.4075,-67.83500000000001,-66.81666666666666,-66.84,-66.43,-66.685,3
-54.985,-57.6125,-62.38,-55.98333333333333,-60.205000000000005,-60.5075,-59.82,0
-57.5325,-58.427499999999995,-60.48,-59.22666666666667,-59.9225,-59.04750000000001,-59.44,0
-65.095,-64.335,-67.58500000000001,-67.33333333333333,-65.565,-67.54249999999999,-66.815,3
-56.99,-57.324999999999996,-60.412499999999994,-59.04333333333333,-59.185,-60.0175,-59.99,0
-64.47999999999999,-62.317499999999995,-58.949999999999996,-66.57,-60.3625,-58.457499999999996,-58.995000000000005,1
-58.779999999999994,-60.762499999999996,-63.9825,-59.4,-62.9225,-62.525000000000006,-62.635000000000005,0
-70.5875,-70.6775,-71.125,-71.81333333333333,-71.7925,-71.85000000000001,-72.32,5
-58.61,-58.66,-61.225,-60.970000000000006,-59.8825,-60.7575,-60.56,0
-55.75,-57.455000000000005,-60.465,-57.17666666666667,-60.622499999999995,-60.035,-60.81,0
-57.05500000000001,-58.260000000000005,-62.277499999999996,-58.826666666666675,-60.769999999999996,-61.1525,-61.25,0
-65.345,-65.4875,-68.6225,-67.51666666666667,-67.07249999999999,-66.63749999999999,-66.88499999999999,3
-57.495000000000005,-53.9325,-56.545,-61.43,-53.07000000000001,-54.302499999999995,-53.519999999999996,4
-56.127500000000005,-59.894999999999996,-63.765,-55.39000000000001,-61.9925,-63.209999999999994,-63.144999999999996,0
-56.709999999999994,-55.7025,-58.7975,-60.376666666666665,-56.567499999999995,-58.13,-57.525,4
-57.8425,-58.144999999999996,-58.097500000000004,-60.166666666666664,-59.2675,-57.917500000000004,-58.715,0
-53.44500000000001,-53.5,-59.51499999999999,-57.48666666666667,-56.9,-56.22,-56.935,4
-60.1325,-58.8675,-60.42,-62.98,-59.9925,-61.575,-61.285,0
-59.74000000000001,-54.7825,-56.87,-65.41000000000001,-52.71,-54.0,-52.905,6
-50.98,-53.67,-60.91499999999999,-53.75666666666667,-55.527499999999996,-59.052499999999995,-57.965,4
-59.65,-62.9225,-63.32000000000001,-57.419999999999995,-63.309999999999995,-63.235,-63.04,0
-57.955,-57.8525,-60.765,-59.38999999999999,-59.440000000000005,-60.9375,-60.72,0
-69.08749999999999,-67.925,-68.38,-70.39333333333333,-66.81,-67.17,-66.595,5
-56.8075,-58.57,-63.817499999999995,-54.43666666666667,-60.38249999999999,-62.7075,-61.459999999999994,0
-56.7125,-59.755,-62.447500000000005,-56.586666666666666,-60.645,-61.9375,-60.59,0
-63.4975,-60.7475,-56.2425,-67.86333333333333,-58.655,-56.095000000000006,-57.17,6
-56.207499999999996,-53.92,-59.045,-61.09,-54.465,-56.82,-55.364999999999995,4
-57.4475,-54.217499999999994,-58.29,-61.96,-54.1325,-56.7275,-55.474999999999994,4
-59.075,-58.6125,-59.5275,-61.85666666666666,-59.39,-59.365,-59.55,0
-64.98,-67.47,-70.875,-65.89666666666666,-68.0125,-69.84,-67.94,5
-50.419999999999995,-55.5625,-66.57,-53.74,-58.36749999999999,-56.77,-54.805,0
-58.662499999999994,-58.739999999999995,-61.085,-60.67333333333334,-60.037499999999994,-60.644999999999996,-60.58,0
-52.0525,-53.7,-58.9725,-54.75,-54.84,-58.1175,-56.760000000000005,4
-57.879999999999995,-57.935,-63.855,-59.63666666666666,-60.1775,-63.4825,-62.175,0
-79.795,-81.33500000000001,-82.405,-79.52666666666666,-82.5325,-82.825,-83.41499999999999,7
-65.28999999999999,-65.7025,-59.635000000000005,-67.10333333333334,-64.93249999999999,-60.1675,-62.144999999999996,1
-72.2925,-74.93,-66.57750000000001,-73.43666666666667,-74.1325,-66.935,-69.42500000000001,5
-66.93,-68.33250000000001,-72.71000000000001,-68.51666666666667,-70.895,-70.64,-70.65,5
-73.50750000000001,-72.02,-66.285,-75.40333333333332,-70.0075,-67.80250000000001,-68.845,2
-60.32000000000001,-57.5575,-56.9075,-65.01333333333334,-56.5175,-55.845,-55.945,6
-59.442499999999995,-59.4775,-61.182500000000005,-62.10999999999999,-60.785,-60.985,-61.254999999999995,0
-70.94,-72.2,-70.6625,-74.16333333333333,-77.8375,-73.63,-78.125,2
-52.6125,-56.3175,-59.9075,-52.083333333333336,-56.77499999999999,-57.949999999999996,-58.43,4
-66.6875,-62.527499999999996,-61.445,-70.05333333333333,-59.155,-59.065,-58.175,1
-56.095,-54.9625,-64.11749999999999,-60.416666666666664,-56.317499999999995,-59.495000000000005,-57.394999999999996,0
-62.57749999999999,-60.83,-57.64,-65.02,-58.8625,-56.38250000000001,-56.769999999999996,6
-78.7525,-76.27,-68.97999999999999,-82.07000000000001,-73.8375,-69.3875,-71.1,2
-52.144999999999996,-53.6625,-62.245000000000005,-55.61333333333332,-56.4175,-60.3025,-58.754999999999995,4
-60.089999999999996,-61.6225,-71.44,-61.82333333333333,-63.61750000000001,-68.5875,-65.445,3
-59.135000000000005,-69.6025,-65.5925,-55.166666666666664,-70.10749999999999,-68.4325,-70.42500000000001,5
-62.3775,-60.339999999999996,-58.22,-66.90999999999998,-59.4675,-57.6575,-58.489999999999995,6
-75.55250000000001,-74.2225,-68.185,-79.66666666666667,-73.435,-70.0475,-72.13,2
-57.879999999999995,-59.235,-59.5,-59.35333333333333,-60.190000000000005,-58.0625,-58.83,0
-63.9375,-64.735,-64.8475,-65.93666666666667,-65.885,-63.9525,-64.94,3
-65.0125,-62.677499999999995,-55.99,-66.71666666666665,-60.44,-57.04,-58.599999999999994,6
-53.115,-51.555,-59.49000000000001,-57.95000000000001,-53.4025,-57.5475,-55.275000000000006,4
-58.072500000000005,-59.0375,-59.5275,-59.806666666666665,-60.125,-58.34,-59.11,0
-78.25999999999999,-75.6225,-70.97,-82.38333333333334,-73.97,-71.27250000000001,-72.43,2
-56.16,-53.98,-58.8275,-62.35666666666666,-55.68,-56.80500000000001,-56.62,0
-57.9325,-63.34,-63.1425,-54.300000000000004,-65.6075,-62.3725,-59.83,0
-78.9125,-79.095,-78.1225,-79.89666666666666,-78.565,-78.0925,-77.85499999999999,2
-58.01,-58.81,-59.040000000000006,-58.26,-60.17,-60.5425,-60.99,0
-54.300000000000004,-56.8825,-62.735,-55.15666666666667,-59.08749999999999,-60.142500000000005,-59.235,0
-58.0575,-58.0475,-60.1725,-60.17333333333334,-59.085,-59.6775,-59.68,0
-67.8325,-62.1,-67.16499999999999,-74.74333333333333,-61.1575,-65.465,-62.849999999999994,0
-55.1275,-58.945,-63.375,-54.879999999999995,-60.185,-63.235,-60.535,0
-73.17,-72.08250000000001,-62.95,-74.72333333333334,-69.7025,-65.705,-67.97999999999999,2
-59.004999999999995,-58.902499999999996,-61.22,-61.343333333333334,-59.9775,-60.67,-60.515,0
-60.2625,-60.24,-63.1075,-62.85333333333333,-61.5475,-62.1625,-62.1,0
-60.394999999999996,-60.754999999999995,-62.195,-62.663333333333334,-61.712500000000006,-60.72,-60.985,0
-58.735,-58.7325,-61.4075,-61.25333333333333,-59.5925,-59.3925,-59.17,0
-51.695,-54.7975,-65.5575,-53.54,-58.7725,-62.54,-59.93,0
